"District","FIPS","Year","English Learner Status","Variable","Measure Type","Value"
"LEARN","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","16.6"
"LEARN","","2014-2015","English Language Learner","Chronically Absent Students","Percent","12.0"
"LEARN","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","16.3"
"LEARN","","2015-2016","English Language Learner","Chronically Absent Students","Percent","10.5"
"LEARN","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","10.1"
"Lebanon School District","901142390","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","9.8"
"Lebanon School District","901142390","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","12.8"
"Lebanon School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Lebanon School District","901142390","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","7.7"
"Lebanon School District","901142390","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","7.6"
"Lebanon School District","901142390","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","6.5"
"Ledyard School District","901142600","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","8.2"
"Ledyard School District","901142600","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","8.4"
"Ledyard School District","901142600","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","5.6"
"Ledyard School District","901142600","2014-2015","English Language Learner","Chronically Absent Students","Percent","0.0"
"Ledyard School District","901142600","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","3.6"
"Ledyard School District","901142600","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","7.2"
"Lisbon School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","6.1"
"Lisbon School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","7.9"
"Lisbon School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","4.6"
"Lisbon School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","6.5"
"Lisbon School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","5.0"
"Litchfield School District","900543370","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","6.8"
"Litchfield School District","900543370","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","7.9"
"Litchfield School District","900543370","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","7.4"
"Litchfield School District","900543370","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","6.3"
"Litchfield School District","900543370","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","9.2"
"Madison School District","900944560","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","4.1"
"Madison School District","900944560","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","3.5"
"Madison School District","900944560","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","2.2"
"Madison School District","900944560","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","2.9"
"Madison School District","900944560","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
